DATE,PRCP,NROWS,MULT
1950,6706.0,365,1.0
1951,5153.0,365,0.7684163435729198
1952,5289.0,366,1.0263923927809042
1953,5980.0,365,1.1306485157874835
1954,6800.0,365,1.137123745819398
1955,4744.0,365,0.6976470588235294
1956,5108.0,366,1.0767284991568298
1957,7418.0,365,1.452231793265466
1958,5959.0,365,0.8033162577514155
1959,5219.0,365,0.8758180902836046
1960,7800.0,366,1.4945391837516766
1961,5777.0,365,0.7406410256410256
1962,5174.0,365,0.8956205643067336
1963,4544.0,365,0.8782373405488983
1964,5545.0,366,1.2202904929577465
1965,6355.0,365,1.1460775473399458
1966,7550.0,365,1.1880409126671911
1967,5500.0,365,0.7284768211920529
1968,5069.0,366,0.9216363636363636
1969,5378.0,365,1.060958768987966
1970,6621.0,365,1.231126812941614
1971,5089.0,365,0.7686150128379399
1972,5085.0,366,0.999213990960896
1973,7084.0,365,1.393117010816126
1974,5853.0,365,0.8262281197063805
1975,4563.0,365,0.779600205023065
1976,4406.0,366,0.9655928117466579
1977,5500.0,365,1.2482977757603269
1978,4982.0,365,0.9058181818181819
1979,5056.0,365,1.0148534725010037
1980,6057.0,366,1.1979825949367089
1981,6007.0,365,0.9917450883275549
1982,5430.0,365,0.9039453970367904
1983,5450.0,365,1.003683241252302
1984,6649.0,366,1.22
1985,8416.0,365,1.265754248759212
1986,7426.0,365,0.8823669201520913
1987,7532.0,365,1.01427417182871
1988,5379.0,366,0.7141529474243229
1989,5150.0,365,0.9574270310466629
1990,6282.0,365,1.2198058252427184
1991,5158.0,365,0.8210760904170646
1992,6693.0,366,1.297595967429236
1993,6123.0,365,0.9148363962348722
1994,5350.0,365,0.8737546954107464
1995,6257.0,365,1.1695327102803739
1996,5584.0,366,0.8924404666773214
1997,5506.0,365,0.9860315186246418
1998,7423.0,365,1.3481656374863784
1999,5430.0,365,0.7315101710898558
2000,6952.0,305,1.2802946593001843
2001,6029.0,245,0.8672324510932106
2002,6018.0,365,0.9981754851550838
2003,5376.0,365,0.8933200398803589
2004,4899.0,366,0.9112723214285714
2005,6430.0,365,1.3125127577056541
2006,7686.0,365,1.1953343701399688
2007,5065.0,365,0.6589903721051262
2008,5996.0,366,1.1838104639684106
2009,6492.0,365,1.0827218145430286
2010,7164.0,365,1.1035120147874307
2011,5477.0,365,0.7645170295924065
2012,6604.0,366,1.2057695818878948
2013,5467.0,365,0.827831617201696
2014,7206.0,365,1.3180903603438814
2015,5933.0,365,0.8233416597280044
2016,5173.0,366,0.8719029158941514
2017,5427.0,365,1.0491011018751208
2018,4924.0,365,0.9073152754744794
2019,6204.0,365,1.2599512591389115
2020,6210.0,366,1.0009671179883946
